,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
2024-07-21,4.0,3.0,2.0,3.0,9.0,10.0,27.0,19.0,41.0,23.0,54.0,51.0,69.0,23.0,53.0,24.0,24.0,30.0,21.0,13.0,8.0,0.0,1.0
2024-07-22,0.0,1.0,4.0,20.0,46.0,45.0,65.0,42.0,62.0,42.0,38.0,69.0,64.0,63.0,46.0,53.0,14.0,15.0,21.0,5.0,7.0,3.0,0.0
2024-07-23,0.0,7.0,10.0,22.0,40.0,52.0,42.0,45.0,64.0,69.0,50.0,42.0,59.0,64.0,65.0,43.0,30.0,15.0,17.0,12.0,9.0,5.0,2.0
2024-07-24,1.0,5.0,13.0,31.0,63.0,48.0,63.0,45.0,51.0,48.0,49.0,66.0,87.0,62.0,113.0,37.0,21.0,10.0,16.0,13.0,4.0,3.0,2.0
2024-07-25,1.0,1.0,7.0,9.0,33.0,44.0,67.0,28.0,48.0,48.0,58.0,75.0,76.0,80.0,111.0,79.0,23.0,16.0,22.0,14.0,9.0,0.0,0.0
2024-07-26,0.0,4.0,14.0,25.0,40.0,44.0,32.0,39.0,52.0,92.0,88.0,113.0,48.0,106.0,64.0,65.0,40.0,38.0,27.0,24.0,20.0,7.0,7.0
2024-07-27,2.0,4.0,1.0,6.0,8.0,7.0,43.0,76.0,72.0,44.0,66.0,40.0,71.0,60.0,63.0,58.0,56.0,31.0,33.0,30.0,23.0,12.0,3.0
2024-07-28,3.0,2.0,7.0,2.0,7.0,21.0,14.0,42.0,24.0,42.0,48.0,35.0,26.0,44.0,67.0,49.0,19.0,14.0,26.0,11.0,4.0,3.0,0.0
2024-07-29,1.0,3.0,7.0,35.0,40.0,43.0,67.0,59.0,31.0,34.0,32.0,50.0,65.0,81.0,74.0,42.0,19.0,10.0,16.0,14.0,5.0,3.0,4.0
2024-07-30,0.0,2.0,11.0,35.0,35.0,40.0,50.0,60.0,64.0,62.0,52.0,60.0,101.0,72.0,43.0,37.0,19.0,21.0,20.0,9.0,6.0,0.0,2.0
