Date,Time,City,Population,Result,NormalizedResult
2024-05-16,18:00,Berlin,3769495,[439. 408. 611. 711. 726. 473. 388. 213. 123. 109.  94.  51.  11.],"[0.10075740188202892, 0.09364241450539362, 0.1402341060362635, 0.163185678218958, 0.16662841404636217, 0.10856093642414505, 0.08905210006885472, 0.04888684874913932, 0.028230433784714255, 0.02501721367913702, 0.021574477851732842, 0.011705301813174203, 0.0025246729400963965]"
2024-05-16,21:00,Berlin,3769495,[711. 726. 473. 388. 213. 123. 109.  94.  51.  11.   9.  10.   5.],"[0.24324324324324326, 0.24837495723571673, 0.16182004789599727, 0.13274033527198084, 0.07287033869312351, 0.042080054738282587, 0.037290455011974, 0.03215874101950051, 0.017447827574409852, 0.00376325692781389, 0.003079028395484092, 0.0034211426616489907, 0.0017105713308244953]"
2024-05-17,15:00,Berlin,3769495,[317. 324. 401. 505. 550. 598. 680. 549. 428. 473. 256. 162. 109.],"[0.05923019431988042, 0.06053811659192825, 0.07492526158445441, 0.09435724962630793, 0.10276532137518685, 0.1117339312406577, 0.12705530642750373, 0.10257847533632287, 0.07997010463378176, 0.08837817638266068, 0.04783258594917788, 0.030269058295964126, 0.020366218236173392]"
2024-05-17,18:00,Berlin,3769495,[505. 550. 598. 680. 549. 428. 473. 256. 162. 109. 150.  63.  46.],"[0.11052746771722477, 0.12037644998905668, 0.13088203107901072, 0.14882906544101554, 0.12015758371634931, 0.09367476471875684, 0.10352374699058875, 0.0560297658130882, 0.03545633617859488, 0.02385642372510396, 0.03282994090610637, 0.013788575180564675, 0.010067848544539286]"
2024-05-17,21:00,Berlin,3769495,[680. 549. 428. 473. 256. 162. 109. 150.  63.  46.  30.  12.  13.],"[0.2288791652642208, 0.18478626725008415, 0.1440592393133625, 0.15920565466173006, 0.0861662739818243, 0.05452709525412319, 0.03668798384382363, 0.05048805116122518, 0.021204981487714575, 0.015483002356109055, 0.010097610232245036, 0.004039044092898014, 0.0043756311006395154]"
2024-05-18,15:00,Berlin,3769495,[301. 293. 352. 378. 466. 451. 383. 341. 417. 298. 200. 169. 125.],"[0.07211308097747963, 0.07019645424053665, 0.08433157642549113, 0.09056061332055582, 0.1116435074269286, 0.10804983229516052, 0.09175850503114519, 0.08169621466219454, 0.09990416866315285, 0.07139434595112602, 0.04791566842357451, 0.04048873981792046, 0.029947292764734068]"
2024-05-18,18:00,Berlin,3769495,[378. 466. 451. 383. 341. 417. 298. 200. 169. 125. 153.  98.  47.],"[0.10720363017583664, 0.13216108905275098, 0.12790697674418605, 0.10862166761202496, 0.09671015314804311, 0.11826432217810551, 0.08451503119682359, 0.05672149744753262, 0.04792966534316506, 0.03545093590470788, 0.04339194554736245, 0.027793533749290982, 0.013329551900170164]"
2024-05-18,21:00,Berlin,3769495,[383. 341. 417. 298. 200. 169. 125. 153.  98.  47.  20.  21.  13.],"[0.16761487964989058, 0.14923413566739607, 0.1824945295404814, 0.13041575492341356, 0.087527352297593, 0.07396061269146609, 0.05470459518599562, 0.06695842450765864, 0.04288840262582057, 0.020568927789934355, 0.0087527352297593, 0.009190371991247264, 0.0056892778993435445]"
2024-05-19,15:00,Berlin,3769495,[138. 185. 200. 210. 238. 304. 346. 345. 279. 288. 200. 150. 118.],"[0.04598467177607464, 0.06164611796067977, 0.06664445184938354, 0.06997667444185271, 0.0793068977007664, 0.10129956681106297, 0.11529490169943352, 0.1149616794401866, 0.09296901032989004, 0.0959680106631123, 0.06664445184938354, 0.049983338887037654, 0.039320226591136286]"
2024-05-19,18:00,Berlin,3769495,[210. 238. 304. 346. 345. 279. 288. 200. 150. 118. 108.  45.  44.],"[0.07850467289719626, 0.08897196261682243, 0.11364485981308411, 0.12934579439252336, 0.12897196261682242, 0.10429906542056075, 0.10766355140186916, 0.07476635514018691, 0.056074766355140186, 0.04411214953271028, 0.04037383177570093, 0.016822429906542057, 0.01644859813084112]"
2024-05-19,21:00,Berlin,3769495,[346. 345. 279. 288. 200. 150. 118. 108.  45.  44.  24.  27.  20.],"[0.17352056168505517, 0.17301905717151456, 0.1399197592778335, 0.1444332998996991, 0.10030090270812438, 0.07522567703109329, 0.05917753259779338, 0.05416248746238716, 0.022567703109327986, 0.022066198595787363, 0.012036108324974924, 0.01354062186559679, 0.010030090270812437]"
2024-05-20,15:00,Berlin,3769495,[ 88. 128. 148. 219. 204. 247. 244. 287. 258. 192. 179. 114.  88.],"[0.03672787979966611, 0.05342237061769616, 0.06176961602671119, 0.09140233722871452, 0.08514190317195326, 0.10308848080133556, 0.1018363939899833, 0.1197829716193656, 0.10767946577629382, 0.08013355592654424, 0.07470784641068448, 0.04757929883138564, 0.03672787979966611]"
2024-05-20,18:00,Berlin,3769495,[219. 204. 247. 244. 287. 258. 192. 179. 114.  88.  52.  53.  20.],"[0.10152990264255911, 0.09457579972183588, 0.11451089476124246, 0.11312007417709782, 0.1330551692165044, 0.11961057023643949, 0.0890125173852573, 0.08298562818729717, 0.05285118219749652, 0.04079740380157627, 0.02410755679184052, 0.024571163653222067, 0.00927213722763097]"
2024-05-20,21:00,Berlin,3769495,[244. 287. 258. 192. 179. 114.  88.  52.  53.  20.   9.  17.  13.],"[0.1598951507208388, 0.18807339449541285, 0.1690694626474443, 0.1258191349934469, 0.11730013106159895, 0.07470511140235911, 0.057667103538663174, 0.03407601572739188, 0.03473132372214941, 0.01310615989515072, 0.005897771952817824, 0.011140235910878113, 0.00851900393184797]"
2024-05-21,15:00,Berlin,3769495,[404. 357. 441. 351. 371. 514. 672. 547. 475. 356. 165. 120.  89.],"[0.08309337721102426, 0.07342657342657342, 0.09070341423282599, 0.07219251336898395, 0.07630604689428219, 0.10571781160016454, 0.13821472645002056, 0.11250514191690662, 0.097696421225833, 0.07322089675030852, 0.033936651583710405, 0.024681201151789386, 0.01830522418757713]"
2024-05-21,18:00,Berlin,3769495,[351. 371. 514. 672. 547. 475. 356. 165. 120.  89.  47.  26.  13.],"[0.09369994660971703, 0.099038974906567, 0.13721302722904433, 0.1793913507741591, 0.14602242391884676, 0.12680192205018687, 0.09503470368392952, 0.04404698344901228, 0.03203416978109984, 0.02375867592098238, 0.012546716497597437, 0.0069407367859049655, 0.0034703683929524828]"
2024-05-21,21:00,Berlin,3769495,[672. 547. 475. 356. 165. 120.  89.  47.  26.  13.  15.   9.   3.],"[0.26487977926685063, 0.21560898699251083, 0.18722901064249114, 0.14032321639731968, 0.0650374458021285, 0.047299960583366184, 0.03508080409932992, 0.018525817895151755, 0.010248324793062672, 0.005124162396531336, 0.005912495072920773, 0.0035474970437524636, 0.0011824990145841545]"
2024-05-22,15:00,Berlin,3769495,[333. 287. 342. 382. 410. 493. 485. 658. 509. 364. 259. 133.  85.],"[0.07025316455696203, 0.060548523206751054, 0.07215189873417721, 0.08059071729957806, 0.08649789029535865, 0.1040084388185654, 0.10232067510548523, 0.1388185654008439, 0.10738396624472574, 0.07679324894514768, 0.05464135021097046, 0.028059071729957807, 0.017932489451476793]"
2024-05-22,18:00,Berlin,3769495,[382. 410. 493. 485. 658. 509. 364. 259. 133.  85.  75.  43.  26.],"[0.09739928607853136, 0.10453850076491586, 0.1257011728709842, 0.1236613972463029, 0.1677715451300357, 0.12978072412034677, 0.09280979092299847, 0.0660377358490566, 0.033911269760326365, 0.021672616012238653, 0.01912289648138705, 0.010963793982661908, 0.006629270780214177]"
2024-05-22,21:00,Berlin,3769495,[485. 658. 509. 364. 259. 133.  85.  75.  43.  26.  13.  13.  16.],"[0.18103770063456515, 0.24561403508771928, 0.18999626726390445, 0.1358715938783128, 0.09667786487495333, 0.04964539007092199, 0.03172825681224337, 0.027995520716685332, 0.01605076521089959, 0.009705113848450915, 0.0048525569242254575, 0.0048525569242254575, 0.0059723777528928705]"
2024-05-23,15:00,Berlin,3769495,[320. 295. 347. 382. 380. 383. 605. 525. 497. 427. 244. 158. 102.],"[0.06859592711682744, 0.0632368703108253, 0.07438370846730975, 0.08188638799571275, 0.08145766345123258, 0.08210075026795284, 0.12968917470525188, 0.11254019292604502, 0.10653804930332261, 0.09153269024651661, 0.05230439442658092, 0.03386923901393355, 0.021864951768488745]"
2024-05-23,18:00,Berlin,3769495,[382. 380. 383. 605. 525. 497. 427. 244. 158. 102. 102.  55.  26.],"[0.09830159547092125, 0.09778692743180649, 0.09855892949047865, 0.15568708183221822, 0.13510036026762737, 0.12789500772002058, 0.1098816263510036, 0.06278950077200206, 0.040658775090066906, 0.02624806999485332, 0.02624806999485332, 0.014153371075656201, 0.0066906845084920225]"
2024-05-23,21:00,Berlin,3769495,[605. 525. 497. 427. 244. 158. 102. 102.  55.  26.  10.   9.  13.],"[0.21817526144969349, 0.18932564010097366, 0.17922827262892174, 0.1539848539487919, 0.08799134511359538, 0.0569780021637216, 0.03678326721961774, 0.03678326721961774, 0.01983411467724486, 0.009376126938333935, 0.003606202668589975, 0.0032455824017309774, 0.0046880634691669676]"
2024-05-24,15:00,Berlin,3769495,[321. 322. 386. 498. 452. 535. 592. 434. 400. 387. 327. 236. 200.],"[0.06306483300589391, 0.06326129666011787, 0.07583497053045186, 0.09783889980353634, 0.08880157170923379, 0.10510805500982318, 0.11630648330058939, 0.08526522593320236, 0.07858546168958742, 0.07603143418467584, 0.06424361493123772, 0.04636542239685658, 0.03929273084479371]"
2024-05-24,18:00,Berlin,3769495,[498. 452. 535. 592. 434. 400. 387. 327. 236. 200. 138.  95.  50.],"[0.11464088397790055, 0.10405156537753223, 0.12315837937384899, 0.13627992633517497, 0.09990791896869244, 0.09208103130755065, 0.08908839779005524, 0.07527624309392265, 0.05432780847145488, 0.04604051565377532, 0.031767955801104975, 0.021869244935543278, 0.01151012891344383]"
2024-05-24,21:00,Berlin,3769495,[592. 434. 400. 387. 327. 236. 200. 138.  95.  50.  28.   7.   6.],"[0.20413793103448277, 0.1496551724137931, 0.13793103448275862, 0.13344827586206898, 0.11275862068965517, 0.08137931034482758, 0.06896551724137931, 0.04758620689655172, 0.032758620689655175, 0.017241379310344827, 0.009655172413793104, 0.002413793103448276, 0.0020689655172413794]"
2024-05-25,15:00,Berlin,3769495,[184. 298. 342. 388. 457. 463. 415. 388. 368. 405. 419. 331. 248.],"[0.03909902252443689, 0.06332341691457713, 0.07267318317042074, 0.08244793880152997, 0.09711007224819379, 0.09838504037399065, 0.08818529536761581, 0.08244793880152997, 0.07819804504887377, 0.08606034849128771, 0.08903527411814705, 0.07033574160645983, 0.05269868253293668]"
2024-05-25,18:00,Berlin,3769495,[388. 457. 463. 415. 388. 368. 405. 419. 331. 248. 295. 132.  79.],"[0.08842297174111212, 0.10414767547857794, 0.10551504102096627, 0.09457611668185961, 0.08842297174111212, 0.08386508659981769, 0.0922971741112124, 0.0954876937101185, 0.07543299908842298, 0.056517775752051046, 0.06722880583409298, 0.0300820419325433, 0.018003646308113037]"
2024-05-25,21:00,Berlin,3769495,[415. 388. 368. 405. 419. 331. 248. 295. 132.  79.  42.  28.  13.],"[0.13120455263989883, 0.12266835282959215, 0.11634524185899463, 0.12804299715460007, 0.13246917483401835, 0.1046474865633892, 0.07840657603540942, 0.09326588681631362, 0.041732532405943726, 0.024976288333860258, 0.013278533038254822, 0.008852355358836548, 0.004110022130888397]"
2024-05-26,15:00,Berlin,3769495,[ 85. 105. 183. 204. 225. 188. 227. 247. 217. 251. 190. 123.  82.],"[0.0365277180919639, 0.04512247529007306, 0.07864202836269875, 0.08766652342071336, 0.09669101847872798, 0.08079071766222604, 0.0975504941985389, 0.10614525139664804, 0.09325311559948432, 0.10786420283626988, 0.08165019338203695, 0.052857756768371296, 0.035238504512247526]"
2024-05-26,18:00,Berlin,3769495,[204. 225. 188. 227. 247. 217. 251. 190. 123.  82.  74.  55.  15.],"[0.09723546234509056, 0.10724499523355577, 0.08960915157292659, 0.10819828408007626, 0.11773117254528122, 0.10343183984747378, 0.11963775023832221, 0.0905624404194471, 0.05862726406101049, 0.03908484270734033, 0.03527168732125834, 0.026215443279313633, 0.007149666348903718]"
2024-05-26,21:00,Berlin,3769495,[227. 247. 217. 251. 190. 123.  82.  74.  55.  15.  11.  32.  16.],"[0.1474025974025974, 0.1603896103896104, 0.1409090909090909, 0.16298701298701299, 0.12337662337662338, 0.07987012987012987, 0.053246753246753244, 0.048051948051948054, 0.03571428571428571, 0.00974025974025974, 0.007142857142857143, 0.02077922077922078, 0.01038961038961039]"
2024-05-27,15:00,Berlin,3769495,[364. 342. 353. 483. 325. 376. 525. 554. 425. 289. 180. 162. 101.],"[0.08126814020986828, 0.07635632953784327, 0.07881223487385577, 0.10783657066309445, 0.07256083947309667, 0.08394730966733646, 0.11721366376423309, 0.12368832328644787, 0.09488725161866488, 0.06452333110069212, 0.04018754186202277, 0.0361687876758205, 0.02254967626702389]"
2024-05-27,18:00,Berlin,3769495,[483. 325. 376. 525. 554. 425. 289. 180. 162. 101.  80.  37.  15.],"[0.13597972972972974, 0.09149774774774774, 0.10585585585585586, 0.14780405405405406, 0.15596846846846846, 0.1196509009009009, 0.08136261261261261, 0.05067567567567568, 0.04560810810810811, 0.028434684684684686, 0.02252252252252252, 0.010416666666666666, 0.004222972972972973]"
2024-05-27,21:00,Berlin,3769495,[525. 554. 425. 289. 180. 162. 101.  80.  37.  15.  11.  12.  13.],"[0.21838602329450915, 0.23044925124792012, 0.17678868552412647, 0.120216306156406, 0.07487520798668885, 0.06738768718801996, 0.04201331114808652, 0.033277870216306155, 0.015391014975041598, 0.006239600665557404, 0.004575707154742097, 0.004991680532445923, 0.005407653910149751]"
2024-05-28,15:00,Berlin,3769495,[426. 273. 353. 401. 442. 406. 512. 439. 495. 338. 177. 133.  75.],"[0.0953020134228188, 0.0610738255033557, 0.07897091722595079, 0.08970917225950784, 0.09888143176733781, 0.09082774049217002, 0.1145413870246085, 0.09821029082774049, 0.11073825503355705, 0.0756152125279642, 0.03959731543624161, 0.029753914988814318, 0.016778523489932886]"
2024-05-28,18:00,Berlin,3769495,[401. 442. 406. 512. 439. 495. 338. 177. 133.  75.  55.  36.  11.],"[0.11392045454545455, 0.12556818181818183, 0.11534090909090909, 0.14545454545454545, 0.12471590909090909, 0.140625, 0.09602272727272727, 0.05028409090909091, 0.037784090909090906, 0.02130681818181818, 0.015625, 0.010227272727272727, 0.003125]"
2024-05-28,21:00,Berlin,3769495,[512. 439. 495. 338. 177. 133.  75.  55.  36.  11.   4.   7.   8.],"[0.22358078602620088, 0.19170305676855895, 0.21615720524017468, 0.14759825327510917, 0.07729257641921397, 0.058078602620087336, 0.03275109170305677, 0.024017467248908297, 0.01572052401746725, 0.00480349344978166, 0.0017467248908296944, 0.003056768558951965, 0.0034934497816593887]"
2024-05-29,15:00,Berlin,3769495,[297. 285. 301. 377. 400. 438. 602. 509. 464. 358. 234. 193. 105.],"[0.0650887573964497, 0.062458908612754764, 0.06596537365768135, 0.08262108262108261, 0.08766162612316458, 0.09598948060486522, 0.1319307473153627, 0.11154941924172694, 0.10168748630287092, 0.0784571553802323, 0.05128205128205128, 0.042296734604426914, 0.023011176857330704]"
2024-05-29,18:00,Berlin,3769495,[377. 400. 438. 602. 509. 464. 358. 234. 193. 105.  59.  51.  22.],"[0.09889821615949633, 0.1049317943336831, 0.114900314795383, 0.15792235047219308, 0.13352570828961174, 0.12172088142707241, 0.09391395592864638, 0.061385099685204614, 0.0506295907660021, 0.027544596012591814, 0.015477439664218258, 0.013378803777544596, 0.005771248688352571]"
2024-05-29,21:00,Berlin,3769495,[602. 509. 464. 358. 234. 193. 105.  59.  51.  22.  13.   7.   7.],"[0.22942073170731708, 0.19397865853658536, 0.17682926829268292, 0.1364329268292683, 0.08917682926829268, 0.07355182926829268, 0.040015243902439025, 0.022484756097560975, 0.019435975609756097, 0.008384146341463415, 0.004954268292682927, 0.0026676829268292685, 0.0026676829268292685]"
2024-05-30,15:00,Berlin,3769495,[340. 402. 444. 457. 421. 510. 632. 597. 567. 406. 373. 237. 140.],"[0.06152732537097358, 0.0727470141150923, 0.08034744842562432, 0.08269996380745566, 0.07618530582699964, 0.09229098805646037, 0.11436844010133912, 0.10803474484256244, 0.10260586319218241, 0.07347086500180963, 0.0674990951863916, 0.04288816503800217, 0.02533478103510677]"
2024-05-30,18:00,Berlin,3769495,[457. 421. 510. 632. 597. 567. 406. 373. 237. 140. 100.  62.  36.],"[0.10070515645658881, 0.09277214631996475, 0.1123843102688409, 0.1392684001762891, 0.13155575143234904, 0.124944909651829, 0.08946672542970471, 0.08219479947113266, 0.052225650066108416, 0.030850594975760245, 0.022036139268400177, 0.013662406346408109, 0.007933010136624064]"
2024-05-30,21:00,Berlin,3769495,[632. 597. 567. 406. 373. 237. 140. 100.  62.  36.   7.  23.  12.],"[0.19799498746867167, 0.18703007518796994, 0.17763157894736842, 0.12719298245614036, 0.1168546365914787, 0.07424812030075188, 0.043859649122807015, 0.03132832080200501, 0.019423558897243107, 0.011278195488721804, 0.0021929824561403508, 0.0072055137844611525, 0.0037593984962406013]"
2024-05-13,15:00,Dortmund,588250,[ 86.  59.  66.  73.  85.  62.  93. 191. 104.  41.  40.  14.  20.],"[0.09207708779443255, 0.06316916488222699, 0.07066381156316917, 0.07815845824411134, 0.09100642398286937, 0.06638115631691649, 0.09957173447537473, 0.2044967880085653, 0.11134903640256959, 0.043897216274089934, 0.042826552462526764, 0.014989293361884369, 0.021413276231263382]"
2024-05-13,18:00,Dortmund,588250,[ 73.  85.  62.  93. 191. 104.  41.  40.  14.  20.   7.   5.   2.],"[0.09905020352781546, 0.11533242876526459, 0.08412483039348712, 0.12618724559023067, 0.2591587516960651, 0.14111261872455902, 0.05563093622795115, 0.054274084124830396, 0.018995929443690638, 0.027137042062415198, 0.009497964721845319, 0.0067842605156037995, 0.0027137042062415195]"
2024-05-13,21:00,Dortmund,588250,[ 93. 191. 104.  41.  40.  14.  20.   7.   5.   2.   1.   4.   1.],"[0.17782026768642448, 0.3652007648183556, 0.1988527724665392, 0.07839388145315487, 0.07648183556405354, 0.02676864244741874, 0.03824091778202677, 0.01338432122370937, 0.009560229445506692, 0.0038240917782026767, 0.0019120458891013384, 0.0076481835564053535, 0.0019120458891013384]"
2024-05-14,15:00,Dortmund,588250,[ 87.  64.  57.  87.  83. 130. 128. 155. 127.  67.  34.  19.  22.],"[0.0820754716981132, 0.06037735849056604, 0.05377358490566038, 0.0820754716981132, 0.07830188679245283, 0.12264150943396226, 0.12075471698113208, 0.14622641509433962, 0.11981132075471698, 0.06320754716981132, 0.03207547169811321, 0.017924528301886792, 0.020754716981132074]"
2024-05-14,18:00,Dortmund,588250,[ 87.  83. 130. 128. 155. 127.  67.  34.  19.  22.   8.   2.   1.],"[0.10081112398609501, 0.09617612977983778, 0.15063731170336037, 0.14831981460023175, 0.17960602549246812, 0.14716106604866744, 0.0776361529548088, 0.039397450753186555, 0.0220162224797219, 0.02549246813441483, 0.009269988412514484, 0.002317497103128621, 0.0011587485515643105]"
2024-05-14,21:00,Dortmund,588250,[128. 155. 127.  67.  34.  19.  22.   8.   2.   1.   3.   1.   2.],"[0.22495606326889278, 0.27240773286467485, 0.22319859402460457, 0.11775043936731107, 0.05975395430579965, 0.033391915641476276, 0.03866432337434095, 0.014059753954305799, 0.0035149384885764497, 0.0017574692442882249, 0.005272407732864675, 0.0017574692442882249, 0.0035149384885764497]"
2024-05-15,15:00,Dortmund,588250,[ 73.  78.  92.  78. 121.  81.  93. 140. 120.  58.  41.  49.  19.],"[0.06999041227229147, 0.07478427612655801, 0.08820709491850431, 0.07478427612655801, 0.11601150527325024, 0.07766059443911794, 0.08916586768935762, 0.1342281879194631, 0.11505273250239693, 0.05560882070949185, 0.039309683604985615, 0.04697986577181208, 0.01821668264621285]"
2024-05-15,18:00,Dortmund,588250,[ 78. 121.  81.  93. 140. 120.  58.  41.  49.  19.   8.  11.   4.],"[0.09477521263669501, 0.14702308626974483, 0.09842041312272175, 0.11300121506682867, 0.1701093560145808, 0.14580801944106925, 0.07047387606318348, 0.04981773997569866, 0.05953827460510328, 0.023086269744835967, 0.009720534629404616, 0.013365735115431349, 0.004860267314702308]"
2024-05-15,21:00,Dortmund,588250,[ 93. 140. 120.  58.  41.  49.  19.   8.  11.   4.   3.   1.   3.],"[0.1690909090909091, 0.2545454545454545, 0.21818181818181817, 0.10545454545454545, 0.07454545454545454, 0.0890909090909091, 0.034545454545454546, 0.014545454545454545, 0.02, 0.007272727272727273, 0.005454545454545455, 0.0018181818181818182, 0.005454545454545455]"
2024-05-16,15:00,Dortmund,588250,[ 94.  75.  62.  87.  64.  74. 131. 127. 116.  64.  45.  28.  12.],"[0.09601634320735444, 0.07660878447395301, 0.06332992849846783, 0.0888661899897855, 0.06537282941777324, 0.0755873340143003, 0.1338100102145046, 0.12972420837589377, 0.118488253319714, 0.06537282941777324, 0.045965270684371805, 0.028600612870275793, 0.012257405515832482]"
2024-05-16,18:00,Dortmund,588250,[ 87.  64.  74. 131. 127. 116.  64.  45.  28.  12.  10.   9.   2.],"[0.11313394018205461, 0.08322496749024708, 0.09622886866059818, 0.17035110533159947, 0.16514954486345904, 0.1508452535760728, 0.08322496749024708, 0.05851755526657997, 0.036410923276983094, 0.015604681404421327, 0.013003901170351105, 0.011703511053315995, 0.002600780234070221]"
2024-05-16,21:00,Dortmund,588250,[131. 127. 116.  64.  45.  28.  12.  10.   9.   2.   2.   2.   1.],"[0.23861566484517305, 0.23132969034608378, 0.21129326047358835, 0.11657559198542805, 0.08196721311475409, 0.051001821493624776, 0.02185792349726776, 0.018214936247723135, 0.01639344262295082, 0.0036429872495446266, 0.0036429872495446266, 0.0036429872495446266, 0.0018214936247723133]"
2024-05-17,15:00,Dortmund,588250,[107.  65.  62. 103. 123. 118. 156. 195. 142. 111.  68.  29.  30.],"[0.08174178762414057, 0.04965622612681436, 0.04736440030557677, 0.07868601986249045, 0.09396485867074103, 0.09014514896867838, 0.11917494270435447, 0.1489686783804431, 0.10847975553857907, 0.08479755538579067, 0.05194805194805195, 0.02215431627196333, 0.02291825821237586]"
2024-05-17,18:00,Dortmund,588250,[103. 123. 118. 156. 195. 142. 111.  68.  29.  30.  32.  13.  11.],"[0.09106984969053934, 0.10875331564986737, 0.10433244916003537, 0.13793103448275862, 0.1724137931034483, 0.125552608311229, 0.09814323607427056, 0.060123784261715295, 0.02564102564102564, 0.026525198938992044, 0.028293545534924844, 0.011494252873563218, 0.009725906277630416]"
2024-05-17,21:00,Dortmund,588250,[156. 195. 142. 111.  68.  29.  30.  32.  13.  11.   6.   3.   3.],"[0.19524405506883605, 0.24405506883604505, 0.17772215269086358, 0.13892365456821026, 0.0851063829787234, 0.03629536921151439, 0.03754693366708386, 0.04005006257822278, 0.016270337922403004, 0.01376720901126408, 0.007509386733416771, 0.0037546933667083854, 0.0037546933667083854]"
2024-05-18,15:00,Dortmund,588250,[ 78.  82.  98. 175. 330. 679. 980. 679. 721. 140.  79.  39.  44.],"[0.018913676042677012, 0.01988360814742968, 0.02376333656644035, 0.0424345295829292, 0.08001939864209505, 0.16464597478176526, 0.2376333656644035, 0.16464597478176526, 0.17483026188166828, 0.03394762366634336, 0.01915615906886518, 0.009456838021338506, 0.01066925315227934]"
2024-05-18,18:00,Dortmund,588250,[175. 330. 679. 980. 679. 721. 140.  79.  39.  44.  13.  16.   6.],"[0.04486029223276083, 0.08459369392463471, 0.17405793386311202, 0.25121763650346063, 0.17405793386311202, 0.18482440399897462, 0.035888233786208666, 0.02025121763650346, 0.009997436554729556, 0.011279159189951295, 0.0033324788515765188, 0.004101512432709562, 0.0015380671622660857]"
2024-05-18,21:00,Dortmund,588250,[980. 679. 721. 140.  79.  39.  44.  13.  16.   6.   3.   2.   2.],"[0.35976505139500736, 0.24926578560939794, 0.2646842878120411, 0.0513950073421439, 0.029001468428781204, 0.014317180616740088, 0.016152716593245228, 0.0047723935389133625, 0.005873715124816446, 0.0022026431718061676, 0.0011013215859030838, 0.0007342143906020558, 0.0007342143906020558]"
2024-05-19,15:00,Dortmund,588250,[ 28.  48.  52.  55.  58.  57.  56.  60.  38. 248. 211. 126. 169.],"[0.02321724709784411, 0.03980099502487562, 0.04311774461028192, 0.04560530679933665, 0.04809286898839138, 0.0472636815920398, 0.04643449419568822, 0.04975124378109453, 0.03150912106135987, 0.20563847429519072, 0.17495854063018243, 0.1044776119402985, 0.14013266998341625]"
2024-05-19,18:00,Dortmund,588250,[ 55.  58.  57.  56.  60.  38. 248. 211. 126. 169.  38.   8.  15.],"[0.048287971905179985, 0.050921861281826165, 0.05004389815627744, 0.04916593503072871, 0.05267778753292362, 0.033362598770851626, 0.2177348551360843, 0.18525021949078138, 0.1106233538191396, 0.14837576821773485, 0.033362598770851626, 0.007023705004389816, 0.013169446883230905]"
2024-05-19,21:00,Dortmund,588250,[ 56.  60.  38. 248. 211. 126. 169.  38.   8.  15.   7.   8.   2.],"[0.056795131845841784, 0.060851926977687626, 0.038539553752535496, 0.2515212981744422, 0.21399594320486814, 0.12778904665314403, 0.17139959432048682, 0.038539553752535496, 0.008113590263691683, 0.015212981744421906, 0.007099391480730223, 0.008113590263691683, 0.002028397565922921]"
2024-05-20,15:00,Dortmund,588250,[34. 34. 36. 80. 71. 51. 60. 60. 68. 68. 59. 44. 17.],"[0.04985337243401759, 0.04985337243401759, 0.05278592375366569, 0.11730205278592376, 0.10410557184750734, 0.0747800586510264, 0.08797653958944282, 0.08797653958944282, 0.09970674486803519, 0.09970674486803519, 0.08651026392961877, 0.06451612903225806, 0.024926686217008796]"
2024-05-20,18:00,Dortmund,588250,[80. 71. 51. 60. 60. 68. 68. 59. 44. 17. 20.  5.  3.],"[0.132013201320132, 0.11716171617161716, 0.08415841584158416, 0.09900990099009901, 0.09900990099009901, 0.11221122112211221, 0.11221122112211221, 0.09735973597359736, 0.07260726072607261, 0.028052805280528052, 0.033003300330033, 0.00825082508250825, 0.0049504950495049506]"
2024-05-20,21:00,Dortmund,588250,[60. 60. 68. 68. 59. 44. 17. 20.  5.  3.  1.  5.  1.],"[0.145985401459854, 0.145985401459854, 0.1654501216545012, 0.1654501216545012, 0.1435523114355231, 0.1070559610705596, 0.0413625304136253, 0.04866180048661801, 0.012165450121654502, 0.0072992700729927005, 0.0024330900243309003, 0.012165450121654502, 0.0024330900243309003]"
2024-05-21,15:00,Dortmund,588250,[ 82.  57.  89.  92.  93.  84.  79. 160. 107.  78.  59.  16.   9.],"[0.08159203980099503, 0.056716417910447764, 0.08855721393034825, 0.09154228855721393, 0.09253731343283582, 0.08358208955223881, 0.07860696517412935, 0.15920398009950248, 0.10646766169154229, 0.07761194029850746, 0.05870646766169154, 0.015920398009950248, 0.008955223880597015]"
2024-05-21,18:00,Dortmund,588250,[ 92.  93.  84.  79. 160. 107.  78.  59.  16.   9.  16.  10.   4.],"[0.11400247831474597, 0.11524163568773234, 0.10408921933085502, 0.09789343246592318, 0.1982651796778191, 0.1325898389095415, 0.09665427509293681, 0.07311028500619579, 0.01982651796778191, 0.011152416356877323, 0.01982651796778191, 0.012391573729863693, 0.004956629491945477]"
2024-05-21,21:00,Dortmund,588250,[ 79. 160. 107.  78.  59.  16.   9.  16.  10.   4.   0.   4.   1.],"[0.14548802946593, 0.2946593001841621, 0.19705340699815838, 0.143646408839779, 0.10865561694290976, 0.029465930018416207, 0.016574585635359115, 0.029465930018416207, 0.01841620626151013, 0.007366482504604052, 0.0, 0.007366482504604052, 0.001841620626151013]"
2024-05-22,15:00,Dortmund,588250,[104.  79.  94. 112.  73.  53. 109. 134.  91.  67.  24.  23.  11.],"[0.10677618069815195, 0.0811088295687885, 0.09650924024640657, 0.11498973305954825, 0.07494866529774127, 0.054414784394250515, 0.11190965092402463, 0.1375770020533881, 0.09342915811088295, 0.06878850102669405, 0.024640657084188913, 0.023613963039014373, 0.011293634496919919]"
